exchange,exchange_token,trading_symbol,groww_symbol,name,instrument_type,segment,series,isin,lot_size,tick_size,buy_allowed,sell_allowed,internal_trading_symbol,is_intraday
NSE,1333,HDFCBANK,NSE-HDFCBANK,HDFC Bank,EQ,CASH,EQ,INE040A01034,1.0,0.05,1,1,HDFCBANK-EQ,0
NSE,11581,GULFPETRO,NSE-GULFPETRO,GP Petroleums,EQ,CASH,EQ,INE586G01017,1.0,0.01,1,1,GULFPETRO-EQ,0
NSE,10838,HDFC1406DD,NSE-HDFC1406DD,HDFC1406DD,EQ,CASH,MF,INF179KC1DD3,1.0,0.01,1,1,HDFC1406DD-MF,0
NSE,11565,HDFC1359RQ,NSE-HDFC1359RQ,HDFC FMP 1359D September 2022 - Series 46 - Regular Option- Quarterly Dividend Option,EQ,CASH,MF,INF179KC1DT9,1.0,0.01,1,1,HDFC1359RQ-MF,0
NSE,13540,HDFC1204DG,NSE-HDFC1204DG,HDFC1204DG,EQ,CASH,MF,INF179KC1EN0,1.0,0.01,1,1,HDFC1204DG-MF,0
NSE,758136,GVPTECHPP,NSE-GVPTECHPP,GVPTECHPP,EQ,CASH,E1,IN9382T01012,1.0,0.01,0,1,GVPTECHPP-E1,0
NSE,11255,HDFCQUAL,NSE-HDFCQUAL,HDFCQUAL,EQ,CASH,EQ,INF179KC1DL6,1.0,0.01,1,1,HDFCQUAL-EQ,0
NSE,10599,GUJGASLTD,NSE-GUJGASLTD,Gujarat Gas,EQ,CASH,EQ,INE844O01030,1.0,0.05,1,1,GUJGASLTD-EQ,0
NSE,20854,HAPPYFORGE,NSE-HAPPYFORGE,Happy Forgings,EQ,CASH,EQ,INE330T01021,1.0,0.1,1,1,HAPPYFORGE-EQ,0
NSE,8776,H1876D46RD,NSE-H1876D46RD,H1876D46RD,EQ,CASH,MF,INF179KC1CS3,1.0,0.01,1,1,H1876D46RD-MF,0
NSE,467,HDFCLIFE,NSE-HDFCLIFE,HDFC Life Insurance,EQ,CASH,EQ,INE795G01014,1.0,0.05,1,1,HDFCLIFE-EQ,0
NSE,7862,GVPIL,NSE-GVPIL,GE Power India,EQ,CASH,EQ,INE878A01011,1.0,0.05,1,1,GVPIL-EQ,0
NSE,11591,HDFCNIFTY,NSE-HDFCNIFTY,HDFCNIFTY,EQ,CASH,EQ,INF179KC1965,1.0,0.01,1,1,HDFCNIFTY-EQ,0
NSE,11260,HDFCVALUE,NSE-HDFCVALUE,HDFCVALUE,EQ,CASH,EQ,INF179KC1DK8,1.0,0.01,1,1,HDFCVALUE-EQ,0
NSE,18279,HDFCLIQUID,NSE-HDFCLIQUID,HDFC Nifty 1D Rate Liquid ETF - Growth,EQ,CASH,EQ,INF179KC1JG3,1.0,0.01,0,1,HDFCLIQUID-EQ,0
NSE,10839,HDFC1406DG,NSE-HDFC1406DG,HDFC1406DG,EQ,CASH,MF,INF179KC1DC5,1.0,0.01,1,1,HDFC1406DG-MF,0
NSE,8774,H1876D46DQ,NSE-H1876D46DQ,H1876D46DQ,EQ,CASH,MF,INF179KC1CQ7,1.0,0.01,1,1,H1876D46DQ-MF,0
NSE,10619,HDFCNEXT50,NSE-HDFCNEXT50,HDFCNEXT50,EQ,CASH,EQ,INF179KC1HS2,1.0,0.01,1,1,HDFCNEXT50-EQ,0
NSE,4118,HBSL,NSE-HBSL,HB Stockholdings,EQ,CASH,BE,INE550B01022,1.0,0.01,1,1,HBSL-BE,0
NSE,22592,HEALTHADD,NSE-HEALTHADD,HEALTHADD,EQ,CASH,EQ,INF740KA1UF4,1.0,0.01,1,1,HEALTHADD-EQ,0
NSE,8761,H187646RG,NSE-H187646RG,H187646RG,EQ,CASH,MF,INF179KC1CR5,1.0,0.01,1,1,H187646RG-MF,0
NSE,14236,HDFCMID150,NSE-HDFCMID150,HDFCMID150,EQ,CASH,EQ,INF179KC1HT0,1.0,0.01,1,1,HDFCMID150-EQ,0
NSE,13890,HIRECT,NSE-HIRECT,Hind Rectifiers,EQ,CASH,EQ,INE835D01023,1.0,0.1,1,1,HIRECT-EQ,0
NSE,25844,HYUNDAI,NSE-HYUNDAI,Hyundai Motor India,EQ,CASH,EQ,INE0V6F01027,1.0,0.1,1,1,HYUNDAI-EQ,0
NSE,7048,HESTERBIO,NSE-HESTERBIO,Hester Biosciences,EQ,CASH,EQ,INE782E01017,1.0,0.1,1,1,HESTERBIO-EQ,0
NSE,4598,HERITGFOOD,NSE-HERITGFOOD,Heritage Foods,EQ,CASH,EQ,INE978A01027,1.0,0.05,1,1,HERITGFOOD-EQ,0
NSE,220,IEX,NSE-IEX,IEX,EQ,CASH,EQ,INE022Q01020,1.0,0.01,1,1,IEX-EQ,0
NSE,634,IGARASHI,NSE-IGARASHI,Igarashi Motors,EQ,CASH,EQ,INE188B01013,1.0,0.05,1,1,IGARASHI-EQ,0
NSE,18174,IF3DPD,NSE-IF3DPD,IF3DPD,EQ,CASH,MF,INF090I01WA9,1.0,0.01,0,1,IF3DPD-MF,0
NSE,7376,HPAL,NSE-HPAL,Hp Adhesives,EQ,CASH,EQ,INE0GSL01024,1.0,0.01,1,1,HPAL-EQ,0
NSE,14523,ICRA,NSE-ICRA,ICRA,EQ,CASH,EQ,INE725G01011,1.0,0.5,1,1,ICRA-EQ,0
NSE,18783,IDFNIFTYET,NSE-IDFNIFTYET,IDFC Nifty ETF,EQ,CASH,EQ,INF194KA1U07,1.0,0.01,1,1,IDFNIFTYET-EQ,0
NSE,9610,ICDSLTD,NSE-ICDSLTD,ICDS,EQ,CASH,BE,INE613B01010,1.0,0.01,1,1,ICDSLTD-BE,0
NSE,21951,HFCL,NSE-HFCL,HFCL,EQ,CASH,EQ,INE548A01028,1.0,0.01,1,1,HFCL-EQ,0
NSE,14203,HUBTOWN,NSE-HUBTOWN,Hubtown,EQ,CASH,EQ,INE703H01016,1.0,0.05,1,1,HUBTOWN-EQ,0
NSE,12814,HYBRIDFIN,NSE-HYBRIDFIN,Hybrid Fin Serv,EQ,CASH,BE,INE965B01022,1.0,0.01,1,1,HYBRIDFIN-BE,0
NSE,21770,ICICIGI,NSE-ICICIGI,ICICI Lombard Gen.,EQ,CASH,EQ,INE765G01017,1.0,0.1,1,1,ICICIGI-EQ,0
NSE,17053,HMAAGRO,NSE-HMAAGRO,HMA Agro Indus,EQ,CASH,EQ,INE0ECP01024,1.0,0.01,1,1,HMAAGRO-EQ,0
NSE,1448,HLVLTD,NSE-HLVLTD,HLV,EQ,CASH,EQ,INE102A01024,1.0,0.01,1,1,HLVLTD-EQ,0
NSE,18175,IF3GPD,NSE-IF3GPD,IF3GPD,EQ,CASH,MF,INF090I01WB7,1.0,0.01,0,1,IF3GPD-MF,0
NSE,489,ICEMAKE,NSE-ICEMAKE,Ice Make Refrig,EQ,CASH,EQ,INE520Y01019,1.0,0.05,1,1,ICEMAKE-EQ,0
NSE,15161,HITECHCORP,NSE-HITECHCORP,Hitech Corporation,EQ,CASH,EQ,INE120D01012,1.0,0.01,1,1,HITECHCORP-EQ,0
NSE,759103,HILINFRA,NSE-HILINFRA,Highway Infrast.,EQ,CASH,EQ,INE00RL01028,1.0,0.01,1,1,HILINFRA-EQ,0
NSE,2562,HUHTAMAKI,NSE-HUHTAMAKI,Huhtamaki India,EQ,CASH,EQ,INE275B01026,1.0,0.01,1,1,HUHTAMAKI-EQ,0
NSE,14366,IDEA,NSE-IDEA,Vodafone Idea,EQ,CASH,EQ,INE669E01016,1.0,0.01,1,1,IDEA-EQ,0
NSE,436,IFGLEXPOR,NSE-IFGLEXPOR,IFGL Refractories,EQ,CASH,EQ,INE133Y01011,1.0,0.01,1,1,IFGLEXPOR-EQ,0
NSE,21107,HRHNEXT,NSE-HRHNEXT,HRH Next Services,EQ,CASH,SM,INE0R3501012,1500.0,0.05,1,1,HRHNEXT-SM,0
NSE,19813,HONASA,NSE-HONASA,Honasa Consumer,EQ,CASH,EQ,INE0J5401028,1.0,0.05,1,1,HONASA-EQ,0
NSE,23826,HOACFOODS,NSE-HOACFOODS,Hoac Foods India,EQ,CASH,ST,INE0S6S01017,750.0,0.05,1,1,HOACFOODS-ST,0
NSE,19211,HMVL,NSE-HMVL,Hindustan Media,EQ,CASH,EQ,INE871K01015,1.0,0.01,1,1,HMVL-EQ,0
NSE,11262,IGL,NSE-IGL,Indraprastha Gas,EQ,CASH,EQ,INE203G01027,1.0,0.01,1,1,IGL-EQ,0
NSE,21348,IBLFL,NSE-IBLFL,IBL Finance,EQ,CASH,SM,INE0O7401018,2000.0,0.05,1,1,IBLFL-SM,0
NSE,2289,HLEGLAS,NSE-HLEGLAS,HLE Glascoat,EQ,CASH,EQ,INE461D01028,1.0,0.05,1,1,HLEGLAS-EQ,0
NSE,25708,HVAX,NSE-HVAX,HVAX Technologies,EQ,CASH,SM,INE0TO501019,150.0,0.05,1,1,HVAX-SM,0
NSE,522,ICICIB22,NSE-ICICIB22,BHARAT22,EQ,CASH,EQ,INF109KB15Y7,1.0,0.01,1,1,ICICIB22-EQ,0
NSE,759513,IEML-RE,NSE-IEML-RE,IEML-RE,EQ,CASH,ST,INE0RRU20016,250.0,0.05,0,1,IEML-RE-ST,0
NSE,14334,HSCL,NSE-HSCL,Himadri Speciality,EQ,CASH,EQ,INE019C01026,1.0,0.05,1,1,HSCL-EQ,0
NSE,17140,IDEAFORGE,NSE-IDEAFORGE,Ideaforge Technology,EQ,CASH,EQ,INE349Y01013,1.0,0.05,1,1,IDEAFORGE-EQ,0
NSE,24956,IDEALTECHO,NSE-IDEALTECHO,Ideal Technoplast In,EQ,CASH,ST,INE0T9I01011,500.0,0.05,1,1,IDEALTECHO-ST,0
NSE,4920,HINDCON,NSE-HINDCON,Hindcon Chemicals,EQ,CASH,EQ,INE642Y01029,1.0,0.01,1,1,HINDCON-EQ,0
NSE,3417,HONAUT,NSE-HONAUT,Honeywell Automation,EQ,CASH,EQ,INE671A01010,1.0,5.0,1,1,HONAUT-EQ,0
NSE,19322,HISARMETAL,NSE-HISARMETAL,Hisar Metal Inds,EQ,CASH,EQ,INE598C01011,1.0,0.01,1,1,HISARMETAL-EQ,0
NSE,14712,HGS,NSE-HGS,Hinduja Global,EQ,CASH,EQ,INE170I01016,1.0,0.05,1,1,HGS-EQ,0
NSE,11987,ICIL,NSE-ICIL,Indo Count Inds,EQ,CASH,EQ,INE483B01026,1.0,0.05,1,1,ICIL-EQ,0
NSE,15288,HERCULES,NSE-HERCULES,Hercules Hoists,EQ,CASH,EQ,INE688E01024,1.0,0.01,1,1,HERCULES-EQ,0
NSE,18649,HOLMARC,NSE-HOLMARC,Holmarc Opto-Mech,EQ,CASH,SM,INE0LXA01019,750.0,0.05,1,1,HOLMARC-SM,0
NSE,11184,IDFCFIRSTB,NSE-IDFCFIRSTB,IDFC First Bank,EQ,CASH,EQ,INE092T01019,1.0,0.01,1,1,IDFCFIRSTB-EQ,0
NSE,1403,HINDOILEXP,NSE-HINDOILEXP,HOEC,EQ,CASH,EQ,INE345A01011,1.0,0.01,1,1,HINDOILEXP-EQ,0
NSE,1363,HINDALCO,NSE-HINDALCO,Hindalco,EQ,CASH,EQ,INE038A01020,1.0,0.05,1,1,HINDALCO-EQ,0
NSE,1482,IFBAGRO,NSE-IFBAGRO,IFB Agro Industries,EQ,CASH,EQ,INE076C01018,1.0,0.1,1,1,IFBAGRO-EQ,0
NSE,4963,ICICIBANK,NSE-ICICIBANK,ICICI Bank,EQ,CASH,EQ,INE090A01021,1.0,0.1,1,1,ICICIBANK-EQ,0
NSE,14086,IGPL,NSE-IGPL,IGPL,EQ,CASH,EQ,INE204A01010,1.0,0.05,1,1,IGPL-EQ,0
NSE,12173,HNDFDS,NSE-HNDFDS,Hindustan Foods,EQ,CASH,EQ,INE254N01026,1.0,0.05,1,1,HNDFDS-EQ,0
NSE,757801,IGCL,NSE-IGCL,Indogulf Cropscience,EQ,CASH,EQ,INE05J901018,1.0,0.01,1,1,IGCL-EQ,0
NSE,28574,IDENTICAL,NSE-IDENTICAL,Identical Brains,EQ,CASH,SM,INE0TD101011,2000.0,0.05,1,1,IDENTICAL-SM,0
NSE,13595,HGM,NSE-HGM,HandsOn Global Manag,EQ,CASH,BE,INE596H01014,1.0,0.01,1,1,HGM-BE,0
NSE,8568,HITECHGEAR,NSE-HITECHGEAR,Hi-Tech Gears,EQ,CASH,BE,INE127B01011,1.0,0.05,1,1,HITECHGEAR-BE,0
NSE,11796,HPIL,NSE-HPIL,Hindprakash Inds,EQ,CASH,EQ,INE05X901010,1.0,0.01,1,1,HPIL-EQ,0
NSE,23789,IEML,NSE-IEML,Indian Emulsifiers,EQ,CASH,SM,INE0RRU01016,500.0,0.05,1,1,IEML-SM,0
NSE,17939,HINDCOPPER,NSE-HINDCOPPER,Hindustan Copper,EQ,CASH,EQ,INE531E01026,1.0,0.05,1,1,HINDCOPPER-EQ,0
NSE,1476,IDBI,NSE-IDBI,IDBI Bank,EQ,CASH,EQ,INE008A01015,1.0,0.01,1,1,IDBI-EQ,0
NSE,1424,HINDZINC,NSE-HINDZINC,Hindustan Zinc,EQ,CASH,EQ,INE267A01025,1.0,0.05,1,1,HINDZINC-EQ,0
NSE,13526,HOMESFY,NSE-HOMESFY,Homesfy Realty,EQ,CASH,SM,INE0N7F01017,300.0,0.05,1,1,HOMESFY-SM,0
NSE,2056,HOMEFIRST,NSE-HOMEFIRST,Home First Finance,EQ,CASH,EQ,INE481N01025,1.0,0.1,1,1,HOMEFIRST-EQ,0
NSE,28378,IGIL,NSE-IGIL,International Gemmol,EQ,CASH,EQ,INE0Q9301021,1.0,0.05,1,1,IGIL-EQ,0
NSE,715,HEUBACHIND,NSE-HEUBACHIND,Heubach Colorants(I),EQ,CASH,EQ,INE492A01029,1.0,0.05,1,1,HEUBACHIND-EQ,0
NSE,18652,ICICIPRULI,NSE-ICICIPRULI,ICICI Prudential,EQ,CASH,EQ,INE726G01019,1.0,0.05,1,1,ICICIPRULI-EQ,0
NSE,18176,IFD3DPD,NSE-IFD3DPD,Franklin India Dynam,EQ,CASH,MF,INF090I01WC5,1.0,0.01,0,1,IFD3DPD-MF,0
NSE,1406,HINDPETRO,NSE-HINDPETRO,HPCL,EQ,CASH,EQ,INE094A01015,1.0,0.05,1,1,HINDPETRO-EQ,0
NSE,11982,HTMEDIA,NSE-HTMEDIA,HT Media,EQ,CASH,BE,INE501G01024,1.0,0.01,1,1,HTMEDIA-BE,0
NSE,1348,HEROMOTOCO,NSE-HEROMOTOCO,Hero MotoCorp,EQ,CASH,EQ,INE158A01026,1.0,0.5,1,1,HEROMOTOCO-EQ,0
NSE,1372,HINDCOMPOS,NSE-HINDCOMPOS,Hindustan Composites,EQ,CASH,EQ,INE310C01029,1.0,0.05,1,1,HINDCOMPOS-EQ,0
NSE,1672,HGINFRA,NSE-HGINFRA,HGIEL,EQ,CASH,EQ,INE926X01010,1.0,0.05,1,1,HGINFRA-EQ,0
NSE,19698,HMT,NSE-HMT,HMT,EQ,CASH,BZ,INE262A01018,1.0,0.01,1,1,HMT-BZ,0
NSE,1491,IFCI,NSE-IFCI,IFCI,EQ,CASH,EQ,INE039A01010,1.0,0.01,1,1,IFCI-EQ,0
NSE,18679,HPL,NSE-HPL,HPL Electric & Power,EQ,CASH,EQ,INE495S01016,1.0,0.05,1,1,HPL-EQ,0
NSE,15883,HINDWAREAP,NSE-HINDWAREAP,Hindware Home Innovation Limited,EQ,CASH,EQ,INE05AN01011,1.0,0.05,1,1,HINDWAREAP-EQ,0
NSE,2868,HITECH,NSE-HITECH,Hi-Tech Pipes,EQ,CASH,EQ,INE106T01025,1.0,0.01,1,1,HITECH-EQ,0
NSE,1394,HINDUNILVR,NSE-HINDUNILVR,Hindustan Unilever,EQ,CASH,EQ,INE030A01027,1.0,0.1,1,1,HINDUNILVR-EQ,0
NSE,27008,HEXATRADEX,NSE-HEXATRADEX,Hexa Tradex,EQ,CASH,EQ,INE750M01017,1.0,0.01,1,1,HEXATRADEX-EQ,0
NSE,18284,HNGSNGBEES,NSE-HNGSNGBEES,Nippon ETF HangSeng BeES,EQ,CASH,EQ,INF204KB19I1,1.0,0.01,1,1,HNGSNGBEES-EQ,0
NSE,20825,HUDCO,NSE-HUDCO,HUDCO,EQ,CASH,EQ,INE031A01017,1.0,0.01,1,1,HUDCO-EQ,0
NSE,14627,HILTON,NSE-HILTON,Hilton Metal Forging,EQ,CASH,EQ,INE788H01017,1.0,0.01,1,1,HILTON-EQ,0
NSE,29666,HEXT,NSE-HEXT,HEXT,EQ,CASH,EQ,INE093A01041,1.0,0.05,1,1,HEXT-EQ,0
NSE,29879,HPTL,NSE-HPTL,HP Telecom India,EQ,CASH,ST,INE0VA601019,600.0,0.05,1,1,HPTL-ST,0
NSE,18794,HIGREEN,NSE-HIGREEN,Hi-Green Carbon,EQ,CASH,SM,INE0PIC01017,800.0,0.05,1,1,HIGREEN-SM,0
NSE,9668,HIKAL,NSE-HIKAL,Hikal,EQ,CASH,EQ,INE475B01022,1.0,0.01,1,1,HIKAL-EQ,0
NSE,1360,HIMATSEIDE,NSE-HIMATSEIDE,Himatsingka Seide,EQ,CASH,EQ,INE049A01027,1.0,0.01,1,1,HIMATSEIDE-EQ,0
NSE,1485,IFBIND,NSE-IFBIND,IFB Industries,EQ,CASH,EQ,INE559A01017,1.0,0.1,1,1,IFBIND-EQ,0
NSE,3138,HONDAPOWER,NSE-HONDAPOWER,Honda Power Prods,EQ,CASH,EQ,INE634A01018,1.0,0.1,1,1,HONDAPOWER-EQ,0
NSE,18177,IFD3GPD,NSE-IFD3GPD,IFD3GPD,EQ,CASH,MF,INF090I01WD3,1.0,0.01,0,1,IFD3GPD-MF,0
NSE,758595,INTERNET,NSE-INTERNET,INTERNET,EQ,CASH,EQ,INF769K01PB6,1.0,0.01,1,1,INTERNET-EQ,0
NSE,14219,IMC1,NSE-IMC1,IMC1,EQ,CASH,N1,INE00QS24043,1.0,0.01,0,1,IMC1-N1,0
NSE,757902,INTEGRITY,NSE-INTEGRITY,Integrity Infrabuild,EQ,CASH,SM,INE0YSH01017,1200.0,0.05,1,1,INTEGRITY-SM,0
NSE,16249,INFIBEAM,NSE-INFIBEAM,Infibeam Avenues,EQ,CASH,EQ,INE483S01020,1.0,0.01,1,1,INFIBEAM-EQ,0
NSE,20072,INFRABEES,NSE-INFRABEES,Nippon India ETF Infra BeES,EQ,CASH,EQ,INF732E01268,1.0,0.01,1,1,INFRABEES-EQ,0
NSE,14952,INDOWIND,NSE-INDOWIND,Indowind Energy,EQ,CASH,EQ,INE227G01018,1.0,0.01,1,1,INDOWIND-EQ,0
NSE,20556,INDIASHLTR,NSE-INDIASHLTR,India Shelter Fin.,EQ,CASH,EQ,INE922K01024,1.0,0.05,1,1,INDIASHLTR-EQ,0
NSE,9348,IOB,NSE-IOB,Indian Overseas Bank,EQ,CASH,EQ,INE565A01014,1.0,0.01,1,1,IOB-EQ,0
NSE,28861,IHF261224,NSE-IHF261224,IHFL-26-12-27-NCD,EQ,CASH,N1,INE477L07BD8,1.0,0.01,0,1,IHF261224-N1,0
NSE,20413,IOLCP,NSE-IOLCP,IOLCP,EQ,CASH,EQ,INE485C01029,1.0,0.01,1,1,IOLCP-EQ,0
NSE,7674,IIFLHF29,NSE-IIFLHF29,ZCIHFL29,EQ,CASH,NE,INE477L07AS8,1.0,0.01,0,1,IIFLHF29-NE,0
NSE,9380,IL&FSENGG,NSE-IL&FSENGG,IL&FS Engg. & Const.,EQ,CASH,BZ,INE369I01014,1.0,0.01,1,1,IL&FSENGG-BZ,0
NSE,6207,IIFLZC26,NSE-IIFLZC26,IIFLZC26,EQ,CASH,NN,INE530B07187,1.0,0.01,0,1,IIFLZC26-NN,0
NSE,5606,INTLCONV,NSE-INTLCONV,Intl Conveyors,EQ,CASH,EQ,INE575C01027,1.0,0.01,1,1,INTLCONV-EQ,0
NSE,20607,INOXINDIA,NSE-INOXINDIA,Inox India,EQ,CASH,EQ,INE616N01034,1.0,0.1,1,1,INOXINDIA-EQ,0
NSE,20077,INTENTECH,NSE-INTENTECH,Intense Tech,EQ,CASH,BE,INE781A01025,1.0,0.01,1,1,INTENTECH-BE,0
NSE,21061,INDIFRA,NSE-INDIFRA,Indifra,EQ,CASH,ST,INE0PS301014,2000.0,0.05,1,1,INDIFRA-ST,0
NSE,4870,INDSWFTLAB,NSE-INDSWFTLAB,Ind-Swift Labs,EQ,CASH,EQ,INE915B01019,1.0,0.01,1,1,INDSWFTLAB-EQ,0
NSE,15036,INFINIUM,NSE-INFINIUM,Infinium Pharmachem,EQ,CASH,SM,INE0MRE01011,500.0,0.05,1,1,INFINIUM-SM,0
NSE,29025,INDOFARM,NSE-INDOFARM,Indo Farm Equipment,EQ,CASH,EQ,INE622H01018,1.0,0.01,1,1,INDOFARM-EQ,0
NSE,2892,INTERISE,NSE-INTERISE,Interise Trust,EQ,CASH,IV,INE790Z23019,25000.0,0.01,1,1,INTERISE-IV,0
NSE,17507,INCREDIBLE,NSE-INCREDIBLE,Adhunik Industries,EQ,CASH,EQ,INE452L01012,1.0,0.01,1,1,INCREDIBLE-EQ,0
NSE,1521,INDIAGLYCO,NSE-INDIAGLYCO,India Glycols,EQ,CASH,EQ,INE560A01023,1.0,0.05,1,1,INDIAGLYCO-EQ,0
NSE,28125,IKS,NSE-IKS,Inventurus Knowledge,EQ,CASH,EQ,INE115Q01022,1.0,0.1,1,1,IKS-EQ,0
NSE,757845,INDIQUBE,NSE-INDIQUBE,Indiqube Spaces,EQ,CASH,EQ,INE06ST01018,1.0,0.01,1,1,INDIQUBE-EQ,0
NSE,13072,IIFLCAPS,NSE-IIFLCAPS,IIFL Securities,EQ,CASH,EQ,INE489L01022,1.0,0.05,1,1,IIFLCAPS-EQ,0
NSE,7672,IMAGICAA,NSE-IMAGICAA,Imagicaaworld,EQ,CASH,EQ,INE172N01012,1.0,0.01,1,1,IMAGICAA-EQ,0
NSE,1633,IPCALAB,NSE-IPCALAB,Ipca Laboratories,EQ,CASH,EQ,INE571A01038,1.0,0.1,1,1,IPCALAB-EQ,0
NSE,7666,IIFLHFZC27,NSE-IIFLHFZC27,ZCIHFL27,EQ,CASH,NB,INE477L07AP4,1.0,0.01,0,1,IIFLHFZC27-NB,0
NSE,23693,INDGN,NSE-INDGN,Indegene,EQ,CASH,EQ,INE065X01017,1.0,0.05,1,1,INDGN-EQ,0
NSE,11809,IIFL,NSE-IIFL,IIFL Finance,EQ,CASH,EQ,INE530B01024,1.0,0.05,1,1,IIFL-EQ,0
NSE,25612,INDOTHAI,NSE-INDOTHAI,Indo Thai Secs,EQ,CASH,BE,INE337M01021,1.0,0.05,1,1,INDOTHAI-BE,0
NSE,756142,IIFL21425,NSE-IIFL21425,IIFL-21-4-27-NCD,EQ,CASH,NY,INE530B07526,1.0,0.01,0,1,IIFL21425-NY,0
NSE,24870,INVENTURE,NSE-INVENTURE,Inventure Growth,EQ,CASH,EQ,INE878H01024,1.0,0.01,1,1,INVENTURE-EQ,0
NSE,29135,INDUSTOWER,NSE-INDUSTOWER,Indus Towers,EQ,CASH,EQ,INE121J01017,1.0,0.05,1,1,INDUSTOWER-EQ,0
NSE,14309,INDIANB,NSE-INDIANB,Indian Bank,EQ,CASH,EQ,INE562A01011,1.0,0.05,1,1,INDIANB-EQ,0
NSE,14657,INSECTICID,NSE-INSECTICID,Insecticides India,EQ,CASH,EQ,INE070I01018,1.0,0.05,1,1,INSECTICID-EQ,0
NSE,19235,IMFA,NSE-IMFA,IMFA,EQ,CASH,EQ,INE919H01018,1.0,0.1,1,1,IMFA-EQ,0
NSE,4751,INDRAMEDCO,NSE-INDRAMEDCO,Indrapras Med Corp,EQ,CASH,EQ,INE681B01017,1.0,0.05,1,1,INDRAMEDCO-EQ,0
NSE,5217,IIFLZC28C,NSE-IIFLZC28C,0IHFL28,EQ,CASH,N6,INE477L08162,1.0,0.01,0,1,IIFLZC28C-N6,0
NSE,10723,INFRAIETF,NSE-INFRAIETF,ICICI Prudential Nifty Infrastructure ETF,EQ,CASH,EQ,INF109KC16E5,1.0,0.01,1,1,INFRAIETF-EQ,0
NSE,20988,INDIGRID,NSE-INDIGRID,India Grid Trust,EQ,CASH,IV,INE219X23014,1.0,0.01,1,1,INDIGRID-IV,0
NSE,11903,IPSL,NSE-IPSL,Integrated Personnel,EQ,CASH,SM,INE02EE01019,500.0,0.05,1,1,IPSL-SM,0
NSE,10726,INDIAMART,NSE-INDIAMART,Indiamart Inter,EQ,CASH,EQ,INE933S01016,1.0,0.1,1,1,INDIAMART-EQ,0
NSE,17043,IIFLZC28B,NSE-IIFLZC28B,IIFL,EQ,CASH,Y1,INE530B07369,1.0,0.01,0,1,IIFLZC28B-Y1,0
NSE,10993,INDORAMA,NSE-INDORAMA,Indo Rama Synthetics,EQ,CASH,EQ,INE156A01020,1.0,0.01,1,1,INDORAMA-EQ,0
NSE,21062,INNOVACAP,NSE-INNOVACAP,Innova Captab,EQ,CASH,EQ,INE0DUT01020,1.0,0.05,1,1,INNOVACAP-EQ,0
NSE,11677,INDOCO,NSE-INDOCO,Indoco Remedies,EQ,CASH,EQ,INE873D01024,1.0,0.05,1,1,INDOCO-EQ,0
NSE,24909,INTERARCH,NSE-INTERARCH,Interarch Building,EQ,CASH,EQ,INE00M901018,1.0,0.1,1,1,INTERARCH-EQ,0
NSE,23036,INDUSINVIT,NSE-INDUSINVIT,Bharat Highways,EQ,CASH,IV,INE0NHL23019,1.0,0.01,1,1,INDUSINVIT-IV,0
NSE,2048,INDIGOPNTS,NSE-INDIGOPNTS,Indigo Paints,EQ,CASH,EQ,INE09VQ01012,1.0,0.05,1,1,INDIGOPNTS-EQ,0
NSE,27754,INNOVANA,NSE-INNOVANA,Innovana Thinklabs,EQ,CASH,EQ,INE403Y01018,1.0,0.05,1,1,INNOVANA-EQ,0
NSE,3088,INDOSTAR,NSE-INDOSTAR,IndoStar Capital,EQ,CASH,EQ,INE896L01010,1.0,0.01,1,1,INDOSTAR-EQ,0
NSE,25033,IPHL,NSE-IPHL,Indian Phosphate,EQ,CASH,SM,INE0DHF01018,1200.0,0.05,1,1,IPHL-SM,0
NSE,19525,IITL,NSE-IITL,Industrial Invest,EQ,CASH,EQ,INE886A01014,1.0,0.01,1,1,IITL-EQ,0
NSE,22770,INM,NSE-INM,Interiors & More,EQ,CASH,SM,INE0OPC01015,300.0,0.05,1,1,INM-SM,0
NSE,11027,INFOBEAN,NSE-INFOBEAN,Infobeans Tech.,EQ,CASH,EQ,INE344S01016,1.0,0.05,1,1,INFOBEAN-EQ,0
NSE,19154,INSPIRE,NSE-INSPIRE,Inspire Films,EQ,CASH,SM,INE0NDX01019,2000.0,0.05,1,1,INSPIRE-SM,0
NSE,1624,IOC,NSE-IOC,IOCL,EQ,CASH,EQ,INE242A01010,1.0,0.01,1,1,IOC-EQ,0
NSE,5926,INTELLECT,NSE-INTELLECT,Intellect Design,EQ,CASH,EQ,INE306R01017,1.0,0.1,1,1,INTELLECT-EQ,0
NSE,2883,IIFLZC28,NSE-IIFLZC28,0IFL28,EQ,CASH,NG,INE530B08110,1.0,0.01,0,1,IIFLZC28-NG,0
NSE,16933,INDBANK,NSE-INDBANK,Indbank Merchant,EQ,CASH,EQ,INE841B01017,1.0,0.01,1,1,INDBANK-EQ,0
NSE,756140,IIFL210425,NSE-IIFL210425,IIFL-21-7-26-NCD,EQ,CASH,NW,INE530B07542,1.0,0.01,0,1,IIFL210425-NW,0
NSE,9116,INDOAMIN,NSE-INDOAMIN,Indo Amines,EQ,CASH,EQ,INE760F01028,1.0,0.01,1,1,INDOAMIN-EQ,0
NSE,21957,INDTERRAIN,NSE-INDTERRAIN,Indian Terrain,EQ,CASH,EQ,INE611L01021,1.0,0.01,1,1,INDTERRAIN-EQ,0
